Start,End,Purity
297608,297632,1.0
498205,498240,0.944444444444
732300,732328,0.9309999999999999
732328,732352,0.92
826337,826367,0.968
933478,933502,0.96
950902,950928,0.9259999999999999
952479,952519,0.9523809523810001
952564,952592,1.0
952624,952659,0.972
975325,975357,1.0
999205,999231,0.925925925926
1011392,1011418,0.9259999999999999
1013029,1013053,0.92
1172727,1172754,0.929
1312420,1312447,0.928571428571
1393612,1393637,0.9229999999999999
1712818,1712842,1.0
1724380,1724407,0.964285714286
1898659,1898685,0.925925925926
1938372,1938441,0.9
1951443,1951526,0.97619047619
2059376,2059420,0.955555555556
2448014,2448040,0.964285714286
2758033,2758069,0.918918918919
2934286,2934316,0.935483870968
3074939,3074968,0.9666666666670001
3536858,3536883,0.9615384615379999
3537839,3537874,0.944444444444
4299781,4299815,0.942857142857
4459006,4459035,0.933333333333
4459051,4459091,0.9523809523810001
5018987,5019027,0.951219512195
5050412,5050439,1.0
5891165,5891214,0.96
5987411,5987435,0.96
5987414,5987438,0.96
6382617,6382679,0.9375
6382681,6382719,0.925
6921519,6921543,0.96
6953012,6953041,0.933333333333
6987473,6987497,0.92
7873343,7873368,1.0
8203266,8203298,0.909090909091
8210747,8210774,1.0
8218117,8218149,0.909090909091
9171177,9171207,0.935483870968
9210213,9210251,0.9487179487180001
9224452,9224490,0.923076923077
9233941,9233979,0.923076923077
9257680,9257718,0.923076923077
9267175,9267213,0.923076923077
9271918,9271958,0.926829268293
9324721,9324759,0.923076923077
9329469,9329505,0.918918918919
9334216,9334252,0.918918918919
9338961,9338997,0.918918918919
9343706,9343742,0.918918918919
9444909,9444933,0.92
10513840,10513866,0.9259999999999999
10571321,10571351,0.903225806452
10572815,10572846,0.9059999999999999
13626324,13626348,0.92
13627452,13627481,0.9
15003724,15003749,0.9615384615379999
15004115,15004143,0.931034482759
15339274,15339312,0.925
15707857,15707899,0.9069767441859999
15709941,15709966,0.9620000000000001
15814786,15814825,0.95
15964481,15964505,0.964285714286
15964486,15964510,0.96
16897895,16897995,0.9313725490200001
16897896,16897996,0.9313725490200001
16898578,16898603,0.9229999999999999
16898780,16898817,0.925
16898843,16898905,0.9375
17515679,17515703,0.92
17613879,17613910,0.9375
18021687,18021727,0.926829268293
20251997,20252036,0.9
20553736,20553781,0.9565217391299998
20597054,20597085,0.9059999999999999
20703475,20703524,0.94
20852015,20852041,0.9259999999999999
22444022,22444049,0.9640000000000001
23832591,23832627,0.9459459459460001
23890218,23890242,0.92
23890603,23890631,0.931034482759
24584586,24584610,0.92
25160484,25160518,0.914285714286
25251807,25251837,0.903225806452
26318108,26318149,0.928571428571
26318997,26319025,0.965517241379
26319475,26319501,0.9259999999999999
26361045,26361079,0.944444444444
26492241,26492267,1.0
26577284,26577329,0.9347826086959999
26584440,26584470,0.935
36161132,36161194,0.9375
36161792,36161820,0.965517241379
36231344,36231368,0.92
37586913,37586938,0.923076923077
37866250,37866274,0.96
37900121,37900145,0.96
37977354,37977379,0.9620000000000001
38876160,38876189,0.9329999999999999
39031879,39031915,0.918918918919
39101878,39101912,0.942857142857
39101964,39101993,0.933333333333
39102385,39102410,0.923076923077
39188629,39188657,0.931034482759
39292616,39292658,1.0
39604539,39604570,0.96875
39696511,39696535,0.96
39697446,39697476,0.935483870968
39929519,39929555,0.973684210526
39929520,39929556,0.973684210526
40242951,40243001,0.941176470588
41032769,41032802,0.941176470588
41033589,41033623,0.944444444444
41255204,41255228,1.0
41360016,41360057,0.905
41610907,41610931,0.92
41940043,41940070,0.964285714286
44650508,44650532,1.0
46123094,46123146,0.944444444444
46123548,46123573,0.9229999999999999
46388919,46388953,0.9714285714290001
46389097,46389129,0.909090909091
46389807,46389867,0.967213114754
46389988,46390032,0.9111111111110001
46390186,46390213,0.928571428571
46994484,46994536,0.9620000000000001
47032133,47032163,0.9375
47952389,47952413,0.96
48015198,48015222,0.92
48023969,48023994,0.923076923077
48080662,48080708,0.9375
48230080,48230107,0.928571428571
48341707,48341738,0.90625
48342709,48342738,0.9
48382501,48382531,0.903
48840835,48840867,0.909090909091
48903636,48903664,0.965517241379
48903965,48903993,0.966
51843656,51843680,0.92
52050320,52050350,0.935483870968
52860620,52860657,0.9473684210529999
53376256,53376298,0.9777777777779999
55127237,55127273,0.9459459459460001
55344517,55344544,0.928571428571
55394877,55394901,0.92
55415622,55415658,0.918918918919
55415848,55415872,0.92
55593356,55593395,0.975
55593768,55593796,0.9309999999999999
55637998,55638026,0.965517241379
55857156,55857195,0.925
56296907,56296935,0.931034482759
56381650,56381677,1.0
56437252,56437302,0.9019607843140001
56445580,56445606,0.9259999999999999
56466481,56466513,0.909090909091
56472343,56472367,0.96
57111860,57111892,0.9390000000000001
61495424,61495450,0.9259999999999999
61495495,61495524,0.933333333333
61495530,61495555,0.9620000000000001
61497506,61497533,0.928571428571
61895471,61895501,0.9393939393940001
64409081,64409112,0.9059999999999999
67546443,67546467,0.92
67558638,67558675,0.9473684210529999
67756229,67756272,0.955
67948140,67948168,0.965517241379
68130163,68130192,0.9
68337173,68337222,0.96
69756950,69756998,0.92
69856940,69856966,0.925925925926
69940112,69940150,0.975
70052794,70052818,0.92
70053726,70053760,0.914285714286
70334292,70334321,0.9
70334330,70334374,0.933333333333
70385395,70385421,0.962962962963
70474568,70474592,0.96
70590504,70590546,0.977
70687279,70687312,0.911764705882
70687351,70687380,0.9329999999999999
70901443,70901481,1.0
70902606,70902633,0.929
73070653,73070680,0.928571428571
73407094,73407120,0.9259999999999999
73409148,73409172,1.0
73481197,73481226,0.9666666666670001
73867717,73867778,0.9516129032260001
73982165,73982244,0.9
73983390,73983416,0.925925925926
74099785,74099838,0.9074074074070001
74443736,74443782,0.958333333333
74770920,74770950,0.9375
74795220,74795246,0.9259999999999999
74795246,74795270,0.96
74933060,74933088,0.9309999999999999
75554520,75554549,0.933333333333
75627264,75627291,1.0
75627722,75627751,0.9666666666670001
75663424,75663451,0.929
75937487,75937512,1.0
75941333,75941360,0.9640000000000001
75942305,75942356,0.9615384615379999
75991526,75991550,1.0
76035998,76036025,0.928571428571
76975114,76975150,0.918918918919
76994901,76994928,1.0
77029333,77029361,0.933333333333
77067791,77067822,0.96875
77068176,77068200,0.96
77075471,77075500,0.933333333333
77743587,77743619,1.0
77819051,77819076,0.9615384615379999
77819659,77819695,0.918918918919
77861986,77862026,0.90243902439
77883563,77883591,0.9309999999999999
78058109,78058150,0.905
78243232,78243257,0.923076923077
78244258,78244285,0.928571428571
78578332,78578397,0.909090909091
78578869,78578893,0.96
80198981,80199018,0.973684210526
80199686,80199710,0.96
80199710,80199738,1.0
80267729,80267787,0.915254237288
80944065,80944109,1.0
81030439,81030477,0.923076923077
81032195,81032222,0.964285714286
82828674,82828701,0.964285714286
82845984,82846015,0.9375
82846371,82846410,0.925
82864763,82864791,0.931034482759
82865541,82865587,0.9375
82871312,82871338,0.964285714286
82882406,82882437,0.9375
83106007,83106033,0.963
83107621,83107660,0.95
83471190,83471223,0.9705882352940001
83485788,83485812,0.92
83537591,83537622,0.96875
84850916,84850969,0.925925925926
85570303,85570334,0.9375
85570368,85570417,0.980769230769
85571288,85571312,0.92
85827454,85827517,0.9375
86103080,86103118,0.95
86851047,86851072,0.9615384615379999
87611035,87611067,0.9393939393940001
87655669,87655714,0.9347826086959999
87801475,87801517,0.9318181818179999
87844580,87844606,0.962962962963
88056973,88057006,0.9705882352940001
88161157,88161183,0.925925925926
88278670,88278695,0.9229999999999999
88278698,88278725,0.928571428571
88378441,88378468,1.0
88379709,88379750,0.976
88456375,88456405,0.903225806452
88457553,88457580,0.928571428571
88606239,88606269,0.903225806452
88697280,88697313,0.911764705882
88823366,88823392,0.963
89893793,89893818,0.9620000000000001
89895447,89895496,0.9
89911362,89911391,0.9
92305517,92305544,0.964285714286
93216259,93216292,0.911764705882
94524369,94524394,1.0
95104909,95104935,1.0
95549254,95549288,0.914285714286
95839131,95839155,1.0
98144021,98144046,0.9620000000000001
98261351,98261378,1.0
98487036,98487068,0.909090909091
98487081,98487110,0.9
98487143,98487179,0.918918918919
98911666,98911691,0.923076923077
99086036,99086060,0.96
99086038,99086062,0.96
99086944,99086969,0.923076923077
99090446,99090476,1.0
99562202,99562227,1.0
99562512,99562543,0.90625
99815688,99815720,0.909090909091
100475303,100475335,1.0
100475657,100475694,0.9473684210529999
100476163,100476188,1.0
100476225,100476278,0.9074074074070001
100519003,100519035,0.909
101346184,101346217,0.911764705882
101346878,101346904,1.0
101347319,101347362,0.909090909091
102579647,102579676,0.9666666666670001
103057244,103057273,0.9666666666670001
103057274,103057318,0.9111111111110001
104491312,104491339,0.933333333333
104491354,104491394,0.90243902439
105189183,105189215,0.909090909091
105233838,105233862,0.92
105449221,105449268,0.9375
105450599,105450625,0.962962962963
105454288,105454340,0.925925925926
105700711,105700747,0.9473684210529999
105841676,105841703,0.928571428571
105898289,105898382,0.957446808511
106309301,106309332,0.9375
106314613,106314642,0.933333333333
107944831,107944857,0.925925925926
107990740,107990766,0.925925925926
108003808,108003837,0.9
108005039,108005064,0.9229999999999999
108167356,108167396,0.9523809523810001
108763786,108763818,1.0
108936798,108936824,0.962962962963
110199041,110199072,0.90625
110474911,110474940,0.9
112144773,112144802,0.9666666666670001
112144812,112144838,0.963
112280339,112280367,0.931034482759
112643859,112643883,0.92
113048273,113048308,0.944444444444
113048922,113048968,0.9375
113116700,113116724,1.0
113231041,113231069,0.931034482759
113233100,113233152,0.962264150943
113340849,113340881,0.909090909091
118696118,118696145,1.0
118696541,118696565,1.0
118887160,118887203,0.9545454545450001
119022513,119022538,1.0
119022763,119022793,1.0
119301242,119301266,1.0
119323701,119323754,0.925925925926
119626920,119626946,1.0
119628600,119628635,0.916666666667
119628972,119628998,0.9259999999999999
121165664,121165694,0.9375
121380191,121380251,0.935483870968
121697479,121697504,0.9229999999999999
121800538,121800564,0.925925925926
121803527,121803558,0.938
122378290,122378330,0.90243902439
122379731,122379755,0.92
122622209,122622235,1.0
122825482,122825511,0.9
122921598,122921622,0.96
124678281,124678311,0.903
