Start,End,Purity
5011211,5011235,0.96
5134172,5134199,0.929
5155334,5155363,0.933333333333
6111257,6111291,0.914285714286
6465415,6465445,0.903225806452
6559522,6559549,0.964285714286
7820840,7820867,1.0
10537678,10537705,0.928571428571
10538825,10538849,0.92
14188568,14188592,0.96
14212423,14212447,0.92
15730357,15730386,0.9666666666670001
15730970,15731001,0.9375
20997943,20997967,0.96
20997976,20998012,0.973
20998282,20998308,0.9259999999999999
21280947,21280971,0.92
25638634,25638667,0.941176470588
25640776,25640801,0.9229999999999999
25730735,25730777,0.953488372093
26089503,26089528,1.0
26139878,26139921,0.977
29083956,29083986,0.903
29085546,29085571,1.0
29321646,29321670,0.92
29694118,29694142,1.0
29694961,29694990,0.9329999999999999
29695437,29695486,0.942307692308
29940120,29940172,0.925925925926
30217676,30217700,0.92
30217900,30217925,0.923076923077
30281973,30281997,0.92
30339179,30339218,0.925
30348857,30348911,0.963636363636
30394196,30394225,0.933333333333
30439686,30439720,0.942857142857
30489126,30489150,0.92
30492859,30492883,0.92
30497231,30497259,0.9309999999999999
30498212,30498266,0.928571428571
30503403,30503427,0.92
30562374,30562427,0.9074074074070001
30589882,30589922,0.928571428571
30600728,30600755,1.0
30717762,30717789,1.0
30720564,30720591,0.964285714286
30755287,30755337,0.9019607843140001
31732281,31732307,0.9259999999999999
31923501,31923542,0.905
31923576,31923605,0.9670000000000001
31924267,31924292,0.9615384615379999
31973562,31973610,0.918367346939
32582586,32582611,0.9229999999999999
32583019,32583052,0.941176470588
32583589,32583615,1.0
32614237,32614271,0.942857142857
32771844,32771990,0.9662162162160001
32773069,32773098,0.9329999999999999
32795932,32796064,0.90977443609
33026738,33026779,0.928571428571
33070371,33070423,0.9245283018870001
33242763,33242807,0.9347826086959999
33247243,33247267,0.92
33265570,33265594,0.92
33401595,33401649,0.927272727273
33401961,33402004,0.9318181818179999
33403354,33403378,0.96
33469449,33469473,0.96
33490101,33490132,0.9375
33596643,33596667,0.96
33596644,33596668,0.96
33642468,33642492,0.96
33798082,33798111,0.9
33876080,33876119,0.9
33876321,33876346,0.9229999999999999
34371445,34371475,0.903225806452
34401643,34401675,0.9393939393940001
34450852,34450879,1.0
34614946,34614975,0.9329999999999999
35049990,35050028,0.95
35898603,35898629,0.9259999999999999
36068515,36068539,0.92
36068690,36068721,0.9375
36070854,36070880,1.0
36133771,36133797,0.925925925926
36462917,36462949,0.909
37007399,37007426,0.964285714286
37152380,37152404,0.96
37190118,37190159,0.928571428571
38120859,38120889,0.967741935484
38423089,38423127,0.95
38424192,38424228,0.9459459459460001
38446227,38446253,1.0
38808593,38808628,0.9440000000000001
39185296,39185322,1.0
39279639,39279673,0.942857142857
39281887,39281920,0.912
39312951,39312994,0.909
39313359,39313394,0.9440000000000001
39313586,39313614,0.966
39378524,39378550,0.9259999999999999
39378550,39378574,0.92
39378682,39378718,0.918918918919
39389063,39389115,0.905660377358
39428595,39428629,0.942857142857
39430022,39430050,0.931034482759
39499256,39499282,0.925925925926
39499355,39499412,0.9309999999999999
39658620,39658645,0.923076923077
40354849,40354873,1.0
40369383,40369421,0.95
40846773,40846798,0.9620000000000001
42217678,42217709,0.96875
42219227,42219257,0.967741935484
42316150,42316188,0.923076923077
42368366,42368398,0.909
43073737,43073767,0.903225806452
43167655,43167686,0.9375
43167839,43167866,0.964285714286
43426971,43427004,1.0
43718829,43718863,0.9714285714290001
43718883,43718910,0.928571428571
43732734,43732758,0.92
43776956,43776986,0.935
43777588,43777614,0.9259999999999999
43958546,43958576,0.935
43958814,43958841,0.929
43959147,43959174,0.9640000000000001
43959180,43959204,0.96
43959408,43959435,0.929
44106688,44106717,0.933333333333
44251383,44251408,0.923076923077
44252264,44252291,0.929
44262377,44262430,0.9259999999999999
44298778,44298807,0.9
44299202,44299230,0.933333333333
44551494,44551532,0.923076923077
44558749,44558792,0.9318181818179999
44572839,44572891,0.943396226415
44580619,44580667,0.918367346939
44591764,44591788,0.92
44599139,44599175,0.9459459459460001
44600565,44600597,0.909
44627090,44627134,0.9329999999999999
44637356,44637382,0.962962962963
44646129,44646159,0.935483870968
44646385,44646422,0.9210526315790001
44788280,44788307,0.928571428571
44906147,44906174,0.9640000000000001
45287201,45287225,0.96
45287516,45287540,0.96
45405290,45405317,0.9640000000000001
45504503,45504534,0.938
45505380,45505409,0.9
45980183,45980210,0.928571428571
45980595,45980630,0.944444444444
45980663,45980693,0.967741935484
45980703,45980735,0.909090909091
45980805,45980838,0.911764705882
45980864,45980904,0.90243902439
45981686,45981726,0.927
46157169,46157195,0.962962962963
46228814,46228859,0.9130434782610001
46287183,46287207,1.0
46319905,46319932,0.929
46435536,46435560,1.0
