Start,End,Purity
191861,191891,0.903225806452
234404,234433,1.0
301021,301056,0.916666666667
308589,308613,0.92
314507,314531,0.92
369325,369351,0.9259999999999999
369845,369869,1.0
369957,370057,0.910891089109
535290,535314,1.0
614135,614159,0.92
622452,622476,0.92
628862,628890,0.9375
628904,628960,0.964912280702
628968,628992,0.92
635548,635573,0.9615384615379999
775974,776001,0.964285714286
778085,778109,0.96
789981,790012,0.938
817835,817864,0.9329999999999999
829466,829490,0.92
834358,834386,0.9309999999999999
939948,939973,0.923076923077
969221,969247,1.0
1156015,1156065,0.9019607843140001
1156098,1156158,0.902
1156210,1156246,0.946
1389918,1389947,1.0
1390001,1390027,1.0
1481718,1481748,0.903225806452
1583110,1583134,0.96
1583880,1583918,1.0
1586518,1586558,0.926829268293
1610226,1610256,0.935483870968
1623609,1623637,0.965517241379
1698132,1698157,0.9615384615379999
1753958,1753983,1.0
1754391,1754424,0.912
1754430,1754455,0.9620000000000001
1754505,1754529,0.92
1754530,1754554,0.92
1754607,1754637,0.935
1754683,1754707,0.96
1833803,1833866,0.9375
1834695,1834719,0.96
1923009,1923035,0.925925925926
2137217,2137247,0.967741935484
2171086,2171116,1.0
2423585,2423611,0.9259999999999999
2444717,2444763,0.9148936170209999
2460484,2460514,0.967741935484
2884840,2884900,0.9393939393940001
2886850,2886886,0.9459459459460001
2889107,2889136,0.9
2929454,2929489,0.944444444444
3058560,3058607,0.958
3125805,3125832,0.928571428571
3219802,3219834,0.909
3219962,3219990,0.931034482759
3229213,3229241,1.0
3759601,3759627,0.963
3760115,3760140,0.923076923077
3761943,3761972,0.9666666666670001
3781493,3781517,1.0
3783699,3783723,1.0
3823009,3823054,0.9347826086959999
3857097,3857123,0.962962962963
4075143,4075178,0.944444444444
4095127,4095153,0.9259999999999999
4387836,4387860,0.96
4578775,4578800,0.9229999999999999
4804792,4804816,0.96
4819564,4819596,0.9393939393940001
4861060,4861084,0.92
4861474,4861503,0.933333333333
4925799,4925827,0.931034482759
4986508,4986548,0.926829268293
4986899,4986988,0.9111111111110001
4998190,4998253,0.921875
5133364,5133394,0.903225806452
5228459,5228487,1.0
5246888,5246916,0.931034482759
5253675,5253720,0.9130434782610001
5452505,5452550,0.9347826086959999
5596515,5596564,0.9
5604163,5604191,0.965517241379
5707811,5707839,0.966
5753989,5754015,1.0
5882699,5882735,0.9459459459460001
5900376,5900403,1.0
5945578,5945603,0.9615384615379999
6106619,6106647,0.931034482759
6172059,6172089,0.935483870968
6259498,6259552,0.928571428571
6390707,6390742,0.972222222222
6392487,6392515,1.0
6406250,6406277,0.929
6440572,6440608,0.918918918919
6464987,6465011,1.0
6481521,6481545,0.92
6641515,6641540,1.0
7251104,7251138,0.942857142857
7606883,7606928,0.9347826086959999
7929728,7929760,0.9393939393940001
7929963,7929993,0.96875
8018401,8018428,0.928571428571
8263607,8263631,0.92
8455811,8455836,1.0
8622344,8622370,0.925925925926
8653790,8653818,0.965517241379
8776161,8776187,1.0
8910711,8910738,0.964285714286
8910947,8910989,0.907
8911081,8911123,0.9302325581399999
8912863,8912892,0.9
8939964,8939994,0.903
8984250,8984279,0.9
9004118,9004145,0.9640000000000001
9067718,9067746,0.966
9091445,9091485,0.926829268293
9153345,9153373,0.965517241379
9408689,9408731,0.907
9471908,9471934,0.9259999999999999
9511100,9511127,0.964285714286
9574033,9574063,0.935483870968
9580232,9580259,1.0
9662344,9662373,0.9
9725534,9725573,0.95
10450242,10450290,0.959183673469
10450338,10450374,0.973684210526
10450340,10450376,0.973684210526
10460066,10460100,0.914
10534482,10534506,0.96
10633062,10633090,0.9309999999999999
10634758,10634788,0.9375
11622673,11622702,0.9
12878774,12878807,0.912
13009782,13009806,0.92
13010469,13010498,0.9
13493090,13493114,0.92
13722467,13722492,0.923076923077
13960939,13960977,0.923076923077
13962709,13962740,0.9375
14296013,14296037,1.0
14343835,14343860,0.923076923077
14521299,14521333,0.9714285714290001
14521765,14521789,0.96
14972270,14972294,0.92
15112596,15112642,0.936170212766
15113099,15113128,0.9
16857713,16857737,0.96
17014285,17014309,0.92
17014433,17014486,0.9074074074070001
17015879,17015910,0.9375
17350374,17350408,0.942857142857
17388580,17388607,0.928571428571
17389837,17389869,0.9393939393940001
17546416,17546444,0.965517241379
17546486,17546510,0.96
17548417,17548456,0.975
17734261,17734287,0.963
17735680,17735706,0.9259999999999999
18040334,18040358,0.92
18107762,18107792,0.968
18346726,18346755,0.9
18351457,18351486,0.9
18412964,18413008,0.9109999999999999
18413051,18413075,0.92
18527988,18528015,0.928571428571
18528374,18528407,0.941176470588
18731151,18731184,0.912
18766119,18766146,0.9640000000000001
19191693,19191725,0.909090909091
19241814,19241838,0.92
19350090,19350120,0.967741935484
19351803,19351834,0.96875
20023697,20023735,0.95
20363325,20363355,0.9375
20386626,20386653,0.929
20600340,20600412,0.973333333333
22194097,22194123,0.962962962963
22338817,22338855,0.95
22339062,22339089,0.929
22674208,22674241,0.911764705882
22831606,22831640,0.9714285714290001
24495998,24496025,0.964285714286
24496033,24496069,0.9459459459460001
26441107,26441135,1.0
26703412,26703447,0.944444444444
27054191,27054239,0.94
27472969,27473046,0.935897435897
27474122,27474150,1.0
30012267,30012312,0.9130434782610001
30954003,30954029,0.962962962963
31328950,31328978,0.931034482759
31368947,31368974,0.964285714286
31814993,31815043,0.942307692308
32429979,32430009,0.935483870968
32430405,32430491,0.931034482759
32637005,32637037,0.909090909091
32637600,32637629,0.933333333333
33015348,33015373,0.9615384615379999
33042122,33042146,0.964285714286
33069450,33069477,0.929
33073725,33073754,0.933333333333
33701755,33701782,1.0
33702455,33702484,0.9
33869482,33869511,0.9666666666670001
33870060,33870089,0.9
33870443,33870511,0.9130434782610001
33871206,33871244,0.925
34069908,34069937,0.933333333333
34112786,34112812,0.925925925926
34358225,34358254,0.9
34641355,34641379,0.92
34643066,34643101,0.944444444444
34915002,34915026,1.0
34931809,34931851,0.9318181818179999
35175455,35175479,0.96
35175516,35175547,0.9059999999999999
35199939,35199966,0.928571428571
35494328,35494352,0.96
35942160,35942194,0.971
35944178,35944206,0.965517241379
43310388,43310420,1.0
43310875,43310901,0.9259999999999999
43311187,43311217,0.935
43311234,43311264,0.935
43942032,43942079,0.9375
44309150,44309224,0.95
44309732,44309774,0.9302325581399999
44594388,44594418,0.903225806452
44595907,44595931,0.96
44896783,44896810,0.9640000000000001
45094588,45094613,1.0
45094659,45094707,0.9179999999999999
45094822,45094867,0.916666666667
45895634,45895661,1.0
45917051,45917075,0.92
45947780,45947805,0.923076923077
46078358,46078390,0.909090909091
46079876,46079905,0.9666666666670001
46310260,46310284,0.96
46373273,46373304,0.9375
46373493,46373519,0.9259999999999999
46418228,46418253,0.9620000000000001
46616832,46616865,0.9705882352940001
46663941,46663967,0.925925925926
46697854,46697885,0.9690000000000001
46717448,46717472,1.0
46717799,46717823,0.96
46752166,46752198,0.9393939393940001
46752198,46752238,0.90243902439
46822744,46822773,0.933333333333
47051685,47051709,0.96
47052540,47052584,0.9777777777779999
47214182,47214206,1.0
47294351,47294381,0.903225806452
47295004,47295028,0.96
47354548,47354575,1.0
47380072,47380106,0.914
47380225,47380249,0.96
47380273,47380305,0.9696969696969999
47408554,47408583,0.9329999999999999
47564170,47564198,0.931034482759
47564476,47564502,0.9259999999999999
47579985,47580030,1.0
47713345,47713375,0.903225806452
47713571,47713605,0.914285714286
47767346,47767370,0.96
47980972,47980997,0.9615384615379999
48243868,48243913,0.9565217391299998
48244483,48244518,0.916666666667
48305930,48305962,0.909
48306048,48306079,0.9059999999999999
48366809,48366840,0.90625
49060677,49060701,0.92
49205205,49205230,0.9229999999999999
49207937,49207965,0.9309999999999999
55366891,55366926,0.944444444444
55552969,55552995,0.9259999999999999
55606201,55606228,0.928571428571
55884162,55884188,0.925925925926
55915391,55915421,0.903225806452
56104837,56104865,0.931034482759
56292930,56292958,0.965517241379
56359347,56359371,0.92
56419492,56419530,0.9487179487180001
56492339,56492375,0.918918918919
56543548,56543583,0.972222222222
56577972,56578007,0.917
56578512,56578537,1.0
56614777,56614819,0.976744186047
56643221,56643260,0.95
56643278,56643332,1.0
56661725,56661758,0.912
57179899,57179923,0.92
57180727,57180757,0.903225806452
57238144,57238168,0.96
57339510,57339543,0.911764705882
57411470,57411505,0.972222222222
57542118,57542148,0.935483870968
57555017,57555041,0.92
57598919,57598947,0.931034482759
57655816,57655844,0.9309999999999999
57658606,57658631,0.9615384615379999
57687757,57687782,1.0
57689366,57689394,0.9309999999999999
57790374,57790398,0.92
57790549,57790575,0.925925925926
57799978,57800005,0.964285714286
58120804,58120835,0.96875
58178884,58178920,0.919
58178989,58179039,0.923076923077
58570302,58570348,0.9148936170209999
58571347,58571387,0.90243902439
58840856,58840886,0.968
59172467,59172498,0.9059999999999999
59441975,59442000,0.9620000000000001
59442446,59442477,0.9059999999999999
59754013,59754046,0.944444444444
59772973,59773013,0.9523809523810001
59773976,59774000,0.96
59786232,59786256,0.92
60086862,60086904,0.9069767441859999
60087196,60087221,0.923076923077
60281454,60281484,0.903225806452
60383530,60383556,0.962962962963
60728385,60728459,0.906666666667
60728502,60728534,0.9393939393940001
60865839,60865876,0.9473684210529999
60869991,60870017,0.962962962963
60907520,60907566,0.9375
60907522,60907568,0.9375
60907696,60907728,0.9390000000000001
60924498,60924525,0.9640000000000001
60942939,60942994,0.9821428571430001
61101916,61101958,0.9302325581399999
61203094,61203120,0.9259999999999999
61204441,61204472,0.9059999999999999
61205007,61205031,0.92
61220410,61220438,0.9309999999999999
61221857,61221881,0.92
61221908,61221935,0.928571428571
61222056,61222080,0.92
61223277,61223308,0.9059999999999999
61239236,61239264,0.9309999999999999
61240683,61240707,0.92
61240734,61240761,0.928571428571
61240882,61240906,0.92
61242103,61242134,0.9059999999999999
61246764,61246806,0.9302325581399999
61246975,61247001,0.925925925926
61273091,61273116,0.9229999999999999
61354862,61354886,0.96
61366462,61366486,0.92
61391246,61391286,0.926829268293
61507192,61507236,0.933333333333
61582082,61582111,0.933333333333
61824395,61824491,0.927835051546
61824492,61824532,0.927
61825618,61825643,0.923076923077
61839308,61839332,0.92
61951198,61951223,1.0
61952303,61952333,0.96875
61952308,61952338,0.935483870968
61953885,61953917,0.97
61955683,61955710,0.929
62206841,62206887,1.0
62209636,62209680,0.9782608695649999
62298015,62298049,0.944444444444
62357225,62357267,1.0
62357417,62357441,1.0
62420970,62420999,0.9
62421458,62421483,0.923076923077
62421492,62421526,1.0
62536934,62536963,0.9329999999999999
62593437,62593466,0.933333333333
62597187,62597214,0.929
62604374,62604398,0.96
62638572,62638650,0.95
62640227,62640252,0.9615384615379999
62653781,62653855,0.973684210526
62664324,62664348,0.96
62679725,62679749,1.0
62680357,62680384,1.0
62689948,62689974,0.9259999999999999
62694193,62694223,0.967741935484
62705069,62705094,0.923076923077
62706387,62706411,0.96
62726895,62726934,0.925
62727162,62727191,0.9329999999999999
62727165,62727194,0.9329999999999999
62729373,62729415,0.976744186047
62759828,62759870,0.9069767441859999
62760848,62760875,0.9640000000000001
62760937,62760969,0.944444444444
62760976,62761024,0.9615384615379999
62793295,62793319,0.92
62793824,62793848,0.92
62797067,62797095,0.931034482759
62802828,62802852,0.96
62826570,62826594,0.96
62833297,62833328,0.96875
62838760,62838785,0.9229999999999999
62856816,62856842,0.925925925926
62870172,62870198,0.9259999999999999
62870860,62870893,0.972222222222
62884814,62884848,1.0
62886298,62886322,0.92
62985790,62985819,0.9666666666670001
63001909,63001935,0.963
63016609,63016636,0.928571428571
63145529,63145567,0.923076923077
63290698,63290729,0.90625
63465376,63465416,0.928571428571
63492934,63492958,0.96
63536549,63536573,0.92
63613411,63613441,0.903225806452
63613963,63613993,0.903225806452
63615395,63615427,0.909
63680524,63680551,0.929
63765843,63765882,0.95
63768705,63768729,0.92
63819098,63819124,0.9259999999999999
63895659,63895686,1.0
63916968,63916997,0.9666666666670001
63940036,63940067,0.9375
64114373,64114397,0.92
64114402,64114522,0.9193548387100001
64114710,64114743,0.9705882352940001
64166792,64166818,0.925925925926
64184706,64184735,1.0
64198741,64198772,0.90625
64200533,64200562,0.9329999999999999
64200586,64200628,0.9302325581399999
64233216,64233242,0.9259999999999999
64234573,64234600,0.929
64236715,64236746,0.9375
64237090,64237128,0.923076923077
64270901,64270933,0.9705882352940001
64270976,64271014,0.975
64271057,64271088,0.9375
64271137,64271163,0.964285714286
64271205,64271250,0.9565217391299998
64271301,64271337,0.9473684210529999
64271379,64271406,0.964285714286
64282882,64282906,0.96
64294894,64294919,0.9615384615379999
64299040,64299073,0.941176470588
64301277,64301307,0.968
64340649,64340678,0.9
64348050,64348074,1.0
64589899,64589929,0.935483870968
64642674,64642703,0.9329999999999999
64642712,64642738,0.925925925926
64643549,64643604,0.928571428571
64803203,64803227,0.96
64811309,64811337,0.931034482759
64811352,64811388,0.9459459459460001
64926657,64926683,0.9259999999999999
64935612,64935647,0.916666666667
64940812,64940856,0.9111111111110001
64995945,64995979,0.9714285714290001
65012562,65012589,0.964285714286
65047311,65047340,0.9
65060124,65060148,1.0
65170884,65170909,0.9229999999999999
65181888,65181919,0.9059999999999999
65263217,65263241,0.92
65318869,65318907,1.0
65333094,65333123,0.9
65381558,65381587,0.933333333333
65542382,65542406,1.0
65549566,65549591,0.9615384615379999
65557855,65557894,0.95
65595880,65595907,0.929
65596102,65596127,1.0
65664366,65664396,0.935
65711448,65711472,1.0
65721075,65721101,0.9259999999999999
65833561,65833585,1.0
65834177,65834201,0.96
65834250,65834282,0.909090909091
65834298,65834322,0.92
65834344,65834368,0.92
65834545,65834577,0.909090909091
65834625,65834650,0.9229999999999999
65834778,65834804,0.925925925926
65894649,65894678,0.933333333333
65902336,65902361,1.0
65919001,65919027,0.925925925926
65946425,65946449,0.96
66010984,66011011,0.928571428571
66011296,66011328,0.9696969696969999
66012665,66012698,0.911764705882
66027314,66027338,0.96
66027903,66027928,0.9229999999999999
66070588,66070619,0.9375
66229683,66229712,0.9329999999999999
66230136,66230166,0.967741935484
66291016,66291042,0.9259999999999999
66342057,66342085,0.965517241379
66347684,66347719,0.972222222222
66348687,66348715,0.931034482759
66420002,66420028,0.9259999999999999
66469788,66469817,0.9
66485913,66485956,1.0
66512004,66512083,0.9
66603846,66603877,1.0
66604033,66604057,0.96
66720257,66720282,0.923076923077
66744824,66744848,0.92
66758290,66758329,0.925
66873344,66873377,0.912
66873458,66873487,0.9
66973516,66973540,1.0
66974299,66974323,0.96
67056526,67056551,0.964285714286
67119342,67119366,0.96
67179259,67179287,0.931034482759
67266652,67266676,1.0
67352054,67352078,0.92
67368899,67368930,0.90625
67372621,67372651,0.935483870968
67375183,67375207,0.92
67414173,67414201,1.0
67414705,67414729,1.0
67422172,67422204,0.9393939393940001
67427074,67427111,1.0
67443469,67443494,0.923076923077
67443959,67443985,0.962962962963
67471112,67471142,0.9393939393940001
67509366,67509393,1.0
67583327,67583377,0.981818181818
68030112,68030144,0.9696969696969999
68036018,68036042,1.0
68098272,68098298,0.962962962963
68120973,68120997,0.96
68121320,68121347,0.929
68122710,68122738,0.931034482759
68191174,68191209,0.972222222222
68264409,68264444,0.916666666667
68264527,68264559,0.9696969696969999
68264587,68264633,0.916666666667
68312751,68312778,0.928571428571
68797280,68797308,0.9309999999999999
68816756,68816792,0.973
68816944,68816971,0.928571428571
68817144,68817192,0.9179999999999999
68904789,68904817,0.931034482759
69293797,69293822,0.9620000000000001
69670002,69670029,0.928571428571
69676245,69676269,1.0
69776794,69776819,1.0
70101579,70101607,0.931034482759
70201976,70202010,0.914285714286
70342937,70342965,1.0
70428154,70428184,1.0
70661505,70661559,0.981818181818
70827690,70827728,0.975
70827694,70827732,0.95
70874040,70874064,0.92
70874070,70874096,0.963
70874259,70874305,0.915
71480151,71480175,0.92
71526318,71526344,0.9259999999999999
71536832,71536872,0.926829268293
71583825,71583854,0.9
71878826,71878850,0.92
71919606,71919635,0.933333333333
71919928,71919969,0.97619047619
72087285,72087318,0.911764705882
72110181,72110207,0.9259999999999999
72215981,72216006,1.0
72217013,72217038,1.0
72223839,72223868,0.9329999999999999
72242645,72242671,0.925925925926
72402263,72402287,0.92
72433545,72433593,0.942307692308
72642387,72642412,0.9229999999999999
72643635,72643675,0.90243902439
72674502,72674526,0.92
72687820,72687845,0.9615384615379999
72703230,72703254,0.92
72781836,72781860,0.96
72792039,72792067,0.931034482759
72792917,72792941,0.92
72843824,72843857,0.9705882352940001
73016958,73016982,0.92
73142098,73142127,0.9
73142816,73142876,0.950819672131
73296233,73296267,0.914
73469904,73469929,0.9615384615379999
73644608,73644638,0.935483870968
73731689,73731735,0.958333333333
73761139,73761168,0.933333333333
73762111,73762142,0.9375
73788465,73788494,0.933333333333
73844557,73844581,0.92
73876127,73876153,0.962962962963
73886673,73886703,0.967741935484
73898218,73898269,0.980769230769
73899395,73899431,0.919
73900982,73901014,1.0
73963346,73963373,0.928571428571
73964770,73964816,0.958333333333
73966657,73966691,0.971
73966846,73966870,1.0
74252235,74252266,0.9375
74494392,74494416,0.92
74625876,74625908,0.941176470588
74637417,74637451,0.914
74698636,74698666,0.9375
74698681,74698725,0.9347826086959999
74711801,74711828,0.929
74963549,74963573,0.96
74987887,74987918,0.96875
75166553,75166581,0.966
75351828,75351858,0.935483870968
75351992,75352016,0.96
