Start,End,Purity
346429,346457,0.966666666667
346430,346458,0.966666666667
658630,658666,0.946
1311967,1311991,0.92
1388709,1388737,0.931
1389508,1389532,0.96
1390035,1390070,0.972
2900886,2900912,0.964285714286
2960445,2960471,0.926
2969762,2969786,0.961538461538
2972211,2972242,0.90625
2972555,2972579,0.92
3004860,3004889,0.9
"3,076,700",3076726,1.0
3077528,3077561,0.911764705882
3158322,3158360,0.923076923077
3229022,3229053,0.96875
3231088,3231118,0.9375
3457092,3457125,0.970588235294
4086447,4086471,1.0
4136504,4136533,0.933333333333
4771706,4771732,0.925925925926
5260591,5260632,0.928571428571
5403018,5403043,0.961538461538
5403504,5403533,0.9
5405478,5405505,0.964285714286
6006912,6006956,0.934782608696
6007571,6007603,0.939393939394
6318105,6318133,0.931
7303143,7303169,0.925925925926
7727281,7727308,0.933333333333
7906536,7906563,0.964285714286
8101247,8101284,0.973684210526
8103301,8103330,0.933333333333
10412471,10412499,0.965517241379
10414463,10414489,0.964285714286
10415167,10415199,0.939393939394
10584094,10584118,0.92
10585029,10585080,0.942307692308
10830125,10830163,0.974358974359
10881552,10881606,0.982142857143
10881555,10881609,0.982142857143
10883712,10883750,0.923076923077
10886191,10886215,0.92
10888059,10888114,0.910714285714
10891658,10891684,0.926
11043405,11043433,1.0
11092315,11092341,0.925925925926
11094187,11094216,0.9
11736221,11736248,0.964
11779948,11779972,0.96
12020879,12020908,0.9
12131772,12131805,0.911764705882
13271004,13271028,0.96
13328502,13328533,0.90625
13365883,13365925,0.933333333333
13583268,13583306,0.923
13711451,13711476,0.961538461538
14116257,14116281,0.96
14117589,14117620,0.90625
14129838,14129866,0.933333333333
15246042,15246067,0.961538461538
15584954,15584983,0.9
15585069,15585115,0.9375
16128275,16128345,0.901408450704
16327689,16327725,0.923076923077
16329398,16329425,0.964
16330070,16330096,1.0
17102348,17102376,0.965517241379
17707967,17707995,0.965517241379
17987684,17987708,1.0
18184730,18184760,0.935483870968
18250569,18250596,1.0
18259399,18259437,0.923076923077
20211974,20212008,0.942857142857
20213686,20213710,0.92
20402364,20402391,0.933333333333
20402593,20402620,0.929
20544596,20544621,1.0
20544966,20545002,0.947368421053
21594265,21594292,0.928571428571
24134009,24134045,0.945945945946
24206360,24206392,0.939
24207249,24207283,0.942857142857
24358844,24358870,0.925925925926
24358941,24358976,0.972222222222
24359146,24359173,1.0
24359218,24359254,0.972972972973
24359536,24359573,0.921
24359731,24359756,0.923076923077
24490752,24490777,0.923076923077
24493514,24493540,0.926
24493516,24493542,0.926
24596946,24596995,0.94
24597918,24597950,1.0
24719179,24719211,0.97
24776604,24776629,1.0
24799944,24799975,0.90625
24800330,24800359,0.933
24811223,24811255,0.909090909091
24811658,24811690,0.969696969697
24935367,24935407,0.926829268293
26019977,26020001,0.96
26031153,26031178,1.0
26042786,26042813,0.929
26104772,26104800,1.0
26189443,26189474,0.9375
26215155,26215188,0.941176470588
26234155,26234179,0.92
26248847,26248876,1.0
26272703,26272734,0.90625
26287380,26287405,0.923
26363541,26363567,0.963
26365479,26365521,0.93023255814
26371263,26371287,0.92
26382623,26382701,0.911392405063
26382764,26382793,0.933333333333
26382847,26382896,0.92
26383863,26383889,0.962962962963
26387577,26387601,0.92
26457722,26457746,0.96
26463744,26463780,0.945945945946
26543769,26543795,1.0
27145301,27145341,0.928571428571
27147815,27147842,0.928571428571
27473645,27473674,0.933
27473676,27473702,0.926
27813154,27813179,0.923076923077
27864732,27864763,0.90625
27874932,27874959,1.0
27875501,27875530,1.0
27912558,27912586,0.965517241379
28123653,28123689,0.947368421053
28125216,28125243,1.0
28358893,28358924,0.9375
28398754,28398783,0.933333333333
28438086,28438112,0.963
28910111,28910143,0.909
28924574,28924601,0.964285714286
29004439,29004469,0.967741935484
29110886,29110910,0.92
29376125,29376149,0.96
29376889,29376914,0.961538461538
29396128,29396156,0.931034482759
29427735,29427763,0.931
29428757,29428787,0.967741935484
29460370,29460399,0.933333333333
29633070,29633097,0.929
29633967,29634020,0.925925925926
29657252,29657276,0.96
29657652,29657684,0.939393939394
29676536,29676563,0.964285714286
29677768,29677796,0.966666666667
29677769,29677797,0.966666666667
29722522,29722562,1.0
29722725,29722906,0.928571428571
30162276,30162302,0.925925925926
30162937,30162981,0.955555555556
30163542,30163571,0.933333333333
30199628,30199654,0.925925925926
30488242,30488275,0.941
30576272,30576305,0.911764705882
30577885,30577913,0.931
30646727,30646751,0.96
30652244,30652286,0.931818181818
30692179,30692222,0.931818181818
30884596,30884625,0.9
30891528,30891572,0.955555555556
30894248,30894273,0.923
30907506,30907536,0.903
30933456,30933495,0.9
30941452,30941477,0.923076923077
31161154,31161186,0.909090909091
31167215,31167242,0.929
31171592,31171618,0.963
31199074,31199104,0.903225806452
31409310,31409334,0.96
31496355,31496384,0.9
31498443,31498487,0.933333333333
31498445,31498489,0.933333333333
31503954,31503988,0.944444444444
31504245,31504277,0.909090909091
31549245,31549270,0.962
31572698,31572729,0.90625
31583540,31583564,0.96
31588373,31588429,0.931034482759
31593327,31593381,0.982142857143
31593389,31593413,0.92
31594339,31594364,0.923076923077
31613263,31613288,1.0
31620910,31620944,0.942857142857
31623260,31623284,1.0
31646761,31646791,0.967741935484
31652312,31652359,0.9375
31704713,31704746,0.912
31705339,31705371,0.97
31706240,31706291,0.903846153846
31715955,31715995,0.926829268293
31735812,31735852,0.928571428571
31739113,31739159,0.9375
31741341,31741385,0.95652173913
31756160,31756186,0.928571428571
31757136,31757163,1.0
31784531,31784555,0.96
31795863,31795888,0.962
31796714,31796740,0.925925925926
31900693,31900724,0.90625
32007623,32007647,0.92
32098457,32098497,0.90243902439
32099947,32099972,0.961538461538
32130706,32130737,0.96875
32155564,32155618,0.945454545455
32185634,32185667,0.941176470588
32190342,32190371,0.933
32223882,32223913,1.0
32408080,32408105,0.923076923077
32438264,32438301,0.947368421053
32531533,32531567,0.942857142857
32740574,32740599,0.923
32818781,32818806,0.923
32939017,32939041,0.96
32975290,32975314,0.92
33198914,33198938,0.92
33318420,33318444,0.96
33420102,33420129,0.929
33420152,33420198,0.936
33576664,33576695,0.90625
33620114,33620138,0.92
33789334,33789362,1.0
34527182,34527209,0.928571428571
34757805,34757835,0.903225806452
34761514,34761540,0.962962962963
34889502,34889561,0.9
35121808,35121832,0.92
35213833,35213869,0.972972972973
35213895,35213922,0.928571428571
35279419,35279445,1.0
35308673,35308730,1.0
35345864,35345890,0.926
35487549,35487573,1.0
35512014,35512041,1.0
35514729,35514753,0.92
35641993,35642041,1.0
35775019,35775056,0.947368421053
35780493,35780526,0.911764705882
35781729,35781763,0.914285714286
35797487,35797527,0.951219512195
35892654,35892699,0.978260869565
36026620,36026650,0.903225806452
36329899,36329960,0.91935483871
36401958,36401985,0.964
36426352,36426387,0.916666666667
36470592,36470619,0.964
36541820,36541846,0.925925925926
36702298,36702342,0.934782608696
36876744,36876768,0.92
36901313,36901352,0.925
36953520,36953545,0.961538461538
37006620,37006644,0.92
37170252,37170282,0.903225806452
37170461,37170491,0.903225806452
37664600,37664636,0.947368421053
37664601,37664637,0.947368421053
37664847,37664909,0.9375
37697934,37697959,0.923
37698158,37698244,0.931818181818
37698248,37698275,0.928571428571
38703671,38703701,0.903225806452
38863425,38863457,0.909
38863497,38863534,0.921052631579
39230636,39230672,0.918918918919
