Start,End,Purity
17119491,17119516,0.9229999999999999
17120969,17120993,0.96
17121181,17121209,0.9309999999999999
17121368,17121394,0.963
17208424,17208457,0.941176470588
17369597,17369622,0.9229999999999999
17498982,17499006,0.92
17579068,17579108,0.9756097560979999
17618682,17618714,0.909090909091
17619308,17619340,0.909
17627819,17627848,0.933333333333
17629816,17629848,0.941176470588
17630579,17630608,0.9
17656319,17656368,0.92
17751458,17751488,0.967741935484
17810053,17810080,0.964285714286
17832059,17832089,0.935483870968
18519565,18519592,0.928571428571
18526632,18526658,0.925925925926
18612330,18612368,0.925
18612471,18612499,0.9666666666670001
18936336,18936370,1.0
19123894,19123925,0.9375
19712692,19712722,0.967741935484
19717641,19717666,0.9615384615379999
19920583,19920614,0.9059999999999999
19943640,19943679,0.9
20131821,20131845,0.962962962963
20150340,20150375,0.916666666667
20150430,20150454,0.92
20268273,20268299,0.9259999999999999
20470665,20470888,0.910714285714
20535865,20535895,0.935483870968
20858673,20858704,0.96875
20860358,20860387,0.9
20916059,20916090,0.9375
20916641,20916689,0.959183673469
21046612,21046636,0.92
21046615,21046639,0.92
21128743,21128767,0.96
21129344,21129372,0.965517241379
21224840,21224893,0.944444444444
21225056,21225096,0.9545454545450001
21225102,21225126,0.92
21382809,21382845,0.9473684210529999
21551997,21552043,0.9375
21565759,21565789,0.935483870968
21630564,21630588,0.96
21640420,21640450,0.967741935484
21664958,21664994,0.9473684210529999
21664959,21664995,0.9473684210529999
21867413,21867438,0.923076923077
21969601,21969626,0.9229999999999999
21977529,21977554,0.9615384615379999
22644879,22644908,0.933333333333
23135311,23135342,0.9375
23135989,23136016,0.9640000000000001
23139628,23139652,0.92
23144093,23144122,0.9666666666670001
23150289,23150319,0.935483870968
23180575,23180600,0.9229999999999999
23579596,23579621,0.923076923077
23631420,23631448,0.931034482759
23632916,23632945,0.9
23633320,23633345,0.9229999999999999
23695262,23695286,0.92
23695263,23695287,0.92
23695439,23695477,1.0
23745772,23745801,0.9666666666670001
23754753,23754786,0.941
23761408,23761439,0.90625
23761459,23761493,0.9714285714290001
23762300,23762325,1.0
23768852,23768876,0.92
23785256,23785293,0.973684210526
23839741,23839784,0.909
23861291,23861320,0.9666666666670001
23962720,23962744,0.92
24181387,24181413,0.962962962963
24226943,24226967,1.0
24228049,24228085,0.9459459459460001
24311809,24311833,0.92
24496377,24496407,0.967741935484
24592794,24592823,0.9
24594385,24594428,0.9545454545450001
24611516,24611540,1.0
24611519,24611543,1.0
24611548,24611600,0.946428571429
24611778,24611822,0.9565217391299998
24757080,24757117,0.9210526315790001
24757612,24757639,0.928571428571
24757663,24757702,0.95
