Start,End,Purity
19435048,19435075,0.929
19714238,19714285,1.0
19825527,19825572,1.0
20116329,20116368,0.9
20343036,20343065,0.9
20372385,20372417,0.9393939393940001
20374078,20374104,0.9259999999999999
20410021,20410056,1.0
20469452,20469481,0.9
20505262,20505328,1.0
20694282,20694313,0.9059999999999999
21020294,21020322,0.931034482759
21092593,21092623,0.903225806452
21098343,21098371,0.966
21098670,21098694,0.92
21100533,21100557,1.0
21317120,21317146,0.925925925926
21318099,21318123,0.96
21385836,21385879,0.909090909091
21478801,21478825,0.92
21513045,21513073,0.9309999999999999
21524937,21524964,0.929
21538221,21538250,0.9
21572286,21572316,1.0
21572597,21572628,0.9059999999999999
22598347,22598372,0.9620000000000001
22600836,22600880,0.9347826086959999
22634718,22634742,0.96
22636226,22636438,0.943661971831
22638650,22638683,0.911764705882
22640210,22640234,0.96
22640267,22640291,0.96
22640304,22640329,0.9615384615379999
22812904,22812934,0.903
22833616,22833641,0.9620000000000001
22883256,22883285,1.0
22883900,22883924,1.0
22902749,22902784,0.916666666667
22906661,22906685,0.92
22910451,22910479,0.965517241379
22912999,22913030,0.9375
22923495,22923531,1.0
23036222,23036266,0.9565217391299998
23040646,23040670,0.92
23070194,23070227,0.941176470588
23094112,23094139,0.928571428571
23096509,23096534,1.0
23144921,23144948,0.928571428571
23238566,23238591,0.9620000000000001
23238742,23238784,0.933333333333
23239604,23239632,0.931034482759
23239998,23240022,0.92
23277809,23277843,0.914285714286
23287521,23287557,0.923076923077
23287804,23287829,0.923076923077
23301251,23301282,0.90625
23303487,23303521,0.9714285714290001
23306817,23306848,0.9059999999999999
23321464,23321490,0.925925925926
23435369,23435401,0.941176470588
23468075,23468099,1.0
23535561,23535590,0.9
23573939,23573978,0.925
23967155,23967182,0.964285714286
24070063,24070089,0.925925925926
24135110,24135138,0.933333333333
24153905,24153929,0.96
24217279,24217309,0.967741935484
24300644,24300669,1.0
24316797,24316822,0.9229999999999999
24366548,24366581,0.941176470588
24369696,24369720,1.0
24429584,24429612,0.9309999999999999
24443904,24443941,1.0
26481985,26482014,0.933333333333
26481987,26482016,0.933333333333
26597201,26597230,0.9670000000000001
26597490,26597529,0.925
28766883,28766914,0.90625
28767024,28767053,0.9670000000000001
28767405,28767451,0.936170212766
29929175,29929216,1.0
30047543,30047567,0.96
30627744,30627773,0.9
30881213,30881243,0.903225806452
30934329,30934355,0.925925925926
31134519,31134571,0.962962962963
31136022,31136050,0.9309999999999999
31176613,31176642,0.9
31206619,31206643,0.92
31339144,31339176,0.909090909091
31339450,31339477,0.964285714286
31344263,31344295,0.9393939393940001
31345897,31345930,0.911764705882
31551726,31551762,0.9459459459460001
31559514,31559541,0.929
31562596,31562623,0.928571428571
32934319,32934348,0.9666666666670001
32938491,32938529,0.923076923077
32939142,32939177,0.916666666667
34092615,34092644,0.933333333333
34462900,34462946,0.936170212766
34536454,34536482,0.931034482759
34536698,34536729,0.90625
34536883,34536909,0.962962962963
34605560,34605587,0.928571428571
34787352,34787378,0.925925925926
34994930,34994959,0.933333333333
34995139,34995191,0.925925925926
34998978,34999018,0.926829268293
35044879,35044908,0.933333333333
35046224,35046248,1.0
35054214,35054239,0.9620000000000001
35111236,35111260,0.96
35628481,35628505,0.92
35808841,35808872,0.90625
35825597,35825638,0.904761904762
35832341,35832369,0.931034482759
36664358,36664382,0.96
37248615,37248646,0.90625
37595142,37595166,0.92
39132666,39132691,0.9615384615379999
39132976,39133027,0.923076923077
39133124,39133151,0.9640000000000001
39175407,39175431,0.92
39263559,39263584,1.0
39432565,39432614,0.96
39433513,39433538,0.9229999999999999
41885333,41885360,0.964285714286
44899825,44899850,1.0
44946550,44946574,0.96
45068947,45068971,0.92
45069369,45069393,0.92
45247700,45247733,0.9705882352940001
45248056,45248081,0.9615384615379999
47133108,47133139,0.90625
47342257,47342283,0.964285714286
47673637,47673673,0.9459459459460001
47674798,47674826,0.9309999999999999
47675311,47675358,0.9375
47675987,47676011,0.962962962963
47676050,47676079,0.9329999999999999
49687303,49687341,0.95
49691763,49691818,0.910714285714
49693735,49693764,0.9
49766570,49766596,1.0
49854386,49854418,0.909090909091
49894443,49894473,0.903
50339526,50339552,0.9259999999999999
50396186,50396235,0.9
50396682,50396706,0.92
50587396,50587421,0.9620000000000001
50590459,50590483,0.92
50768057,50768101,0.9782608695649999
50870913,50870985,0.973684210526
50871009,50871043,0.914
50945700,50945728,0.9309999999999999
51701571,51701601,0.968
51719516,51719540,0.96
52265763,52265822,0.916666666667
52551466,52551492,0.9259999999999999
52697058,52697090,0.909
52705237,52705272,0.944444444444
52706034,52706058,1.0
52927591,52927623,0.9696969696969999
52951268,52951297,0.9
54489119,54489154,0.972222222222
54489435,54489473,0.925
54567028,54567057,0.9329999999999999
54568696,54568744,0.92
54904363,54904400,1.0
55008794,55008818,0.96
55041782,55041809,0.964285714286
55060159,55060194,0.916666666667
55190290,55190320,0.967741935484
55440099,55440128,1.0
56805712,56805743,0.90625
57275448,57275475,0.964285714286
57283600,57283629,0.933333333333
57865990,57866014,1.0
57866962,57867007,0.9347826086959999
58140582,58140610,0.931034482759
58222763,58222787,0.96
58223117,58223145,0.931034482759
58258437,58258462,1.0
58345720,58345750,0.967741935484
58394186,58394218,0.9393939393940001
58412902,58412927,0.9615384615379999
58430150,58430181,0.9059999999999999
59262658,59262702,0.9347826086959999
59478405,59478431,0.925925925926
60650585,60650630,0.978
60725973,60726001,0.931034482759
60811292,60811320,0.931034482759
61281871,61281901,1.0
61320599,61320628,0.9
61321907,61321931,0.92
61449861,61449905,0.955555555556
61528152,61528184,0.9696969696969999
61528974,61529006,1.0
61721241,61721265,0.92
61762977,61763008,0.9375
63015920,63015949,0.9329999999999999
63600718,63600754,1.0
64283748,64283772,1.0
64416250,64416274,0.964285714286
64416255,64416279,0.96
64490213,64490249,0.918918918919
64492198,64492222,1.0
64519992,64520019,0.964285714286
64716437,64716465,1.0
64716501,64716553,0.962962962963
64737947,64738012,0.909090909091
64738090,64738116,0.962962962963
64822350,64822375,0.9620000000000001
64822375,64822402,1.0
64824585,64824609,0.92
64892671,64892698,0.929
64893005,64893029,1.0
64893674,64893707,0.911764705882
64894127,64894162,0.944444444444
64922578,64922606,0.931034482759
64952575,64952605,0.903225806452
65077288,65077314,0.962962962963
65078188,65078218,0.935483870968
65078516,65078540,0.92
65102452,65102484,0.909
65102726,65102757,0.90625
65103937,65103961,0.92
65618012,65618079,0.911764705882
65629823,65629857,0.944444444444
67196201,67196227,0.925925925926
67204887,67204911,0.96
67204964,67205007,0.909090909091
67206724,67206748,0.96
67208897,67208925,0.931034482759
67474252,67474277,0.9229999999999999
67542677,67542706,1.0
67594771,67594795,0.92
67620277,67620301,0.92
67675470,67675501,0.9059999999999999
67721743,67721769,0.962962962963
68978901,68978928,0.9640000000000001
69573085,69573117,0.9390000000000001
69659506,69659536,1.0
69878704,69878756,0.962962962963
70416238,70416262,0.96
70416307,70416335,0.931034482759
70417768,70417793,0.9229999999999999
70600857,70600888,0.9375
70641579,70641619,0.928571428571
70760142,70760179,0.973684210526
70765737,70765778,0.928571428571
70809061,70809088,0.928571428571
70810684,70810742,0.949152542373
70907809,70907840,0.96875
71012139,71012165,0.963
72453616,72453640,1.0
72465551,72465697,0.9319727891159999
72881295,72881351,0.964912280702
72892947,72893027,0.987654320988
72937400,72937430,0.935483870968
73069747,73069779,1.0
73069818,73069845,0.928571428571
73097180,73097218,0.923076923077
73293384,73293412,0.931034482759
73524311,73524336,1.0
73535446,73535507,0.9193548387100001
73536517,73536546,0.9
73538144,73538168,0.92
73615389,73615423,0.942857142857
73615734,73615769,1.0
73643894,73643918,0.96
73714419,73714445,0.962962962963
73739223,73739269,0.936170212766
73905949,73905973,0.92
73918998,73919027,1.0
73919887,73919911,1.0
73938461,73938491,0.935
73952115,73952139,1.0
73989833,73989860,0.928571428571
74001667,74001705,0.923076923077
74003779,74003812,0.911764705882
74032115,74032143,0.931034482759
74033867,74033902,0.972
74069096,74069122,0.962962962963
74289116,74289143,0.928571428571
74301901,74301927,1.0
74303844,74303868,1.0
74409053,74409093,0.951219512195
74711544,74711573,1.0
74712039,74712077,0.974358974359
74865148,74865175,0.928571428571
74880168,74880206,0.923076923077
74880880,74880904,0.92
74911594,74911628,0.9714285714290001
74921768,74921795,0.928571428571
75004686,75004718,0.9393939393940001
75051238,75051263,0.9229999999999999
75062652,75062681,0.933333333333
75064734,75064764,0.935483870968
75068549,75068579,0.935483870968
75123408,75123435,0.929
75177273,75177309,0.923076923077
75433200,75433229,0.9
75521746,75521776,0.935483870968
75621406,75621435,0.933333333333
75622966,75622996,0.967741935484
75979941,75979967,0.9259999999999999
75981919,75981951,0.909090909091
76310983,76311023,0.928571428571
76805012,76805052,0.9772727272730001
76805033,76805057,0.96
76813470,76813496,0.9259999999999999
77027309,77027336,0.964285714286
77027420,77027486,0.927536231884
77271747,77271773,1.0
77281100,77281144,0.955555555556
77313684,77313714,0.968
77323327,77323351,0.92
77415186,77415220,0.944444444444
77415588,77415653,0.9264705882350001
77463586,77463610,0.96
77497793,77497840,0.916666666667
77762320,77762347,1.0
77768419,77768448,0.9329999999999999
78613579,78613603,1.0
78650081,78650106,0.9620000000000001
80211735,80211759,1.0
80211776,80211804,1.0
80915037,80915064,0.9640000000000001
80955949,80955976,0.928571428571
81534995,81535022,0.9640000000000001
88429891,88429925,1.0
88570954,88570979,0.9229999999999999
88573383,88573410,0.9640000000000001
88574233,88574262,0.9
88792947,88792971,1.0
88823896,88823923,0.964285714286
89413877,89413907,0.967741935484
89985112,89985136,0.92
90061717,90061747,0.942857142857
90397078,90397104,0.925925925926
90643570,90643594,0.96
90644252,90644280,0.965517241379
90780408,90780448,0.902
91160418,91160445,0.964285714286
91235441,91235489,0.9387755102040001
91417973,91417998,0.9620000000000001
91946519,91946553,0.914
91948294,91948322,1.0
92021389,92021413,0.92
92040527,92040551,0.92
92071028,92071054,0.9259999999999999
92719160,92719266,0.9074074074070001
92719266,92719337,0.930555555556
92719400,92719429,0.9
93927031,93927060,0.9666666666670001
93927033,93927062,0.9666666666670001
94080695,94080725,0.903
94080885,94080917,0.909090909091
94128945,94128975,0.96875
94128946,94128976,0.96875
94449409,94449499,0.967391304348
94449568,94449595,0.9640000000000001
94468690,94468720,0.903225806452
94500319,94500351,0.909
94562611,94562637,0.9259999999999999
94585768,94585805,0.973684210526
94613156,94613228,0.904109589041
94769424,94769449,1.0
95224264,95224296,0.97
95319308,95319346,0.923076923077
95319918,95319957,0.95
95320078,95320107,0.9
95457424,95457448,0.92
95686268,95686297,1.0
96235348,96235374,1.0
96481327,96481358,0.9690000000000001
96482236,96482263,0.928571428571
96483411,96483435,0.92
96500810,96500845,0.944444444444
96532260,96532285,0.933333333333
96876777,96876810,0.911764705882
99271299,99271337,0.9487179487180001
99271900,99271924,1.0
99579997,99580023,0.925925925926
99605370,99605396,0.962962962963
99713866,99713890,1.0
99736421,99736452,1.0
99809330,99809354,0.96
99849510,99849534,0.92
99849536,99849564,0.965517241379
99864806,99864831,0.923076923077
99866571,99866598,0.964285714286
100239451,100239485,0.9714285714290001
100370943,100370969,0.9259999999999999
100378958,100378998,0.9756097560979999
100379376,100379405,0.9
100546784,100546825,0.9523809523810001
101760965,101760991,0.962962962963
101761692,101761719,0.928571428571
101761786,101761812,0.9259999999999999
101761850,101761882,0.9393939393940001
101809553,101809578,1.0
101963303,101963334,0.90625
102087932,102087965,0.9705882352940001
102234229,102234260,0.9375
102306546,102306571,1.0
102319917,102319941,0.92
102329706,102329738,0.941176470588
102361646,102361676,0.9714285714290001
102363139,102363167,0.9309999999999999
102509728,102509755,0.9640000000000001
102593052,102593078,0.925925925926
102593203,102593233,0.935
102920801,102920842,0.928571428571
102920845,102920874,0.9
102920934,102920963,0.9329999999999999
102928683,102928720,0.9473684210529999
103056564,103056594,0.903225806452
103107599,103107623,0.92
103126538,103126565,0.9640000000000001
103132669,103132693,1.0
103384104,103384131,0.928571428571
103464288,103464316,0.965517241379
103521142,103521167,0.9620000000000001
103678264,103678290,0.963
103710854,103710883,1.0
103727365,103727393,0.9309999999999999
103796959,103796983,0.92
103799168,103799192,0.92
103847541,103847566,0.9615384615379999
103848249,103848279,0.935
103914838,103914878,0.926829268293
103916791,103916815,0.92
103943122,103943146,0.96
104150214,104150240,0.9259999999999999
104707526,104707552,1.0
104985530,104985554,0.96
104991016,104991042,0.9259999999999999
105055819,105055846,0.9640000000000001
105181094,105181123,0.9329999999999999
105242740,105242768,0.931034482759
105302192,105302220,0.931034482759
105419888,105419912,0.962962962963
105457933,105457957,0.92
105529296,105529324,0.966
