Start,End,Purity
86650,86682,0.909090909091
87015,87039,0.92
87151,87175,0.92
140839,140879,0.926829268293
157936,157966,0.935483870968
190667,190691,0.92
255823,255851,0.931034482759
257013,257057,0.955555555556
348489,348529,0.9523809523810001
350647,350686,0.95
382101,382132,0.9375
383440,383469,0.9666666666670001
407943,407982,0.925
417393,417423,0.9375
490329,490363,0.914285714286
674689,674738,0.98
1117329,1117355,0.963
1183289,1183334,0.9565217391299998
1184622,1184657,0.972222222222
1184623,1184658,0.972222222222
1314512,1314546,0.942857142857
1611979,1612009,0.903225806452
1648638,1648669,0.938
1649627,1649654,0.964285714286
2493611,2493635,0.96
2495667,2495698,0.9375
2650903,2650934,0.96875
2652733,2652775,0.9302325581399999
2665225,2665252,0.928571428571
2692805,2692832,1.0
2692866,2692891,0.9229999999999999
2693080,2693115,0.916666666667
2693174,2693206,0.909
2705790,2705840,0.942307692308
3151048,3151086,0.9487179487180001
3167431,3167462,1.0
3205342,3205366,0.96
3236582,3236616,1.0
3409279,3409305,0.925925925926
3664474,3664504,1.0
3681940,3681967,0.928571428571
3694179,3694219,0.951219512195
3737062,3737110,0.9387755102040001
3761955,3761979,0.96
3780335,3780361,0.925925925926
3780421,3780453,0.941176470588
3785180,3785217,0.9210526315790001
3785231,3785268,0.9210526315790001
3786681,3786705,0.92
3821867,3821891,0.96
4248852,4248879,0.929
4723938,4723990,0.944444444444
4723939,4723991,0.944444444444
4802886,4802916,0.9375
4900565,4900594,0.9
5121379,5121408,0.9
5126204,5126235,0.96875
5576041,5576075,0.971
5577051,5577080,0.933333333333
5604776,5604807,0.96875
5755547,5755577,0.903225806452
5757050,5757090,0.926829268293
5771864,5771891,1.0
5773635,5773661,0.925925925926
5909802,5909851,0.9
5910015,5910085,1.0
5912630,5912659,0.933333333333
6054639,6054663,0.92
6769149,6769173,0.92
6769613,6769650,0.9473684210529999
8131310,8131337,0.9640000000000001
8131349,8131374,0.9229999999999999
8132503,8132527,0.92
8132568,8132596,0.966
8648952,8648980,0.9309999999999999
8649573,8649601,0.9309999999999999
9307494,9307546,0.981481481481
9307499,9307549,0.942307692308
10275070,10275114,1.0
10456325,10456349,0.92
11918380,11918405,0.923076923077
13221213,13221286,0.9594594594589999
13221557,13221581,0.96
13221797,13221826,0.933333333333
13630688,13630713,0.923076923077
13785297,13785321,0.92
13920570,13920605,0.916666666667
13920818,13920850,0.909
13994302,13994333,0.90625
15862552,15862578,0.962962962963
16574081,16574107,0.962962962963
16747034,16747077,0.909090909091
17226521,17226555,0.944444444444
17226798,17226828,0.935483870968
17692391,17692420,0.9666666666670001
17694600,17694636,0.9459459459460001
18056795,18056823,0.931034482759
18059399,18059432,0.944444444444
18137291,18137317,0.962962962963
18141024,18141058,0.942857142857
18143616,18143644,0.931034482759
18298957,18298988,0.90625
18450082,18450114,0.9696969696969999
18450936,18450963,0.964285714286
18464668,18464693,1.0
18586288,18586313,0.9615384615379999
18813050,18813074,0.96
19212481,19212514,0.912
19887181,19887205,0.92
19890054,19890089,0.916666666667
20053999,20054034,0.917
20055583,20055607,0.92
20366685,20366710,0.9615384615379999
20512187,20512213,0.925925925926
20512224,20512268,0.9565217391299998
20512226,20512270,0.9565217391299998
20712608,20712635,0.928571428571
21397131,21397174,0.909090909091
21514962,21514991,0.9
21705447,21705491,0.9111111111110001
21705943,21705967,1.0
22584645,22584716,0.930555555556
23086148,23086174,0.962962962963
23355006,23355041,0.972222222222
23365274,23365303,0.9666666666670001
23398855,23398880,0.9615384615379999
23439179,23439207,0.931034482759
23605177,23605240,0.921875
23751769,23751799,0.935483870968
23988046,23988070,0.96
25082344,25082370,0.962962962963
25391721,25391748,0.964285714286
25847828,25847856,0.965517241379
31439646,31439670,0.96
31472419,31472475,0.982
31472918,31472944,0.925925925926
31512823,31512850,1.0
31513322,31513350,0.931034482759
31513622,31513650,1.0
31557701,31557727,0.962962962963
31637104,31637128,1.0
31756152,31756179,0.964285714286
31846120,31846158,0.923076923077
31846280,31846322,0.9069767441859999
31846458,31846486,0.966
31870537,31870562,0.923076923077
31880259,31880294,0.9440000000000001
31938019,31938058,0.925
31938092,31938116,0.92
32009370,32009406,0.918918918919
32070923,32070949,0.925925925926
32072564,32072592,0.965517241379
32131482,32131509,1.0
32131510,32131540,0.903225806452
32201589,32201613,0.96
32476203,32476241,0.923076923077
