Start,End,Purity
217138,217166,0.931034482759
271015,271044,0.9
302492,302517,0.9615384615379999
344491,344516,0.9615384615379999
344578,344603,0.9615384615379999
344665,344690,0.9615384615379999
420794,420841,0.916666666667
426209,426233,0.92
426249,426300,0.923076923077
426351,426376,0.9620000000000001
426397,426423,0.9259999999999999
426456,426506,0.9019607843140001
426534,426561,0.929
426606,426644,0.9487179487180001
426680,426719,0.9
426793,426817,0.96
426874,426898,0.92
426968,426994,0.962962962963
427034,427083,0.94
445338,445367,0.933333333333
524564,524594,0.903
1009101,1009125,0.96
1112326,1112353,0.9640000000000001
1342014,1342044,0.903225806452
1444426,1444451,0.9229999999999999
2751182,2751206,0.96
2751577,2751601,0.92
5138658,5138685,0.964285714286
5422636,5422669,0.911764705882
6447312,6447338,0.963
6447377,6447421,0.9111111111110001
6447485,6447518,0.912
6447769,6447793,0.92
6447891,6447927,0.946
6448067,6448096,0.9
6448502,6448526,0.92
6448719,6448759,0.926829268293
6713847,6713871,0.96
7850795,7850842,0.9790000000000001
7868201,7868226,0.923076923077
9381943,9381982,1.0
10249898,10249934,1.0
10352511,10352541,0.935483870968
10352659,10352686,0.929
10353740,10353764,0.96
10761391,10761421,0.967741935484
11904109,11904138,0.9
11905555,11905583,0.9309999999999999
14291789,14291816,1.0
14582815,14582839,1.0
14871518,14871542,0.92
14871519,14871543,0.92
16179468,16179494,0.962962962963
16712108,16712138,0.903225806452
17274026,17274059,0.912
17275945,17275987,0.9318181818179999
19840094,19840118,0.96
19840275,19840301,0.962962962963
24594107,24594132,0.923076923077
24594785,24594809,0.96
26989505,26989547,0.9318181818179999
31265768,31265792,0.96
31266328,31266358,0.935
31525330,31525357,0.928571428571
31525502,31525530,0.931034482759
31529723,31529759,0.918918918919
32175491,32175518,0.964285714286
32313634,32313664,0.96875
32313639,32313669,0.903225806452
32444058,32444083,1.0
32588808,32588840,0.909
32710880,32710924,0.933333333333
32711547,32711577,0.903225806452
33439098,33439125,0.929
33449431,33449470,0.9
33935009,33935067,0.966
34042754,34042778,0.92
34914552,34914576,0.92
35090583,35090608,1.0
35090785,35090828,0.909090909091
35992350,35992379,0.933333333333
36067827,36067873,0.9375
36142714,36142738,0.92
36153211,36153246,0.944444444444
36952023,36952057,0.944444444444
37059001,37059027,1.0
37364627,37364654,0.928571428571
37365712,37365741,0.933333333333
37365752,37365797,0.9347826086959999
37378613,37378638,0.923076923077
37378905,37378935,0.903225806452
37815488,37815548,0.934426229508
37817594,37817630,0.946
38903853,38903877,0.92
39075289,39075355,0.941176470588
39365029,39365060,0.90625
39395935,39395960,0.9615384615379999
40801773,40801817,0.9111111111110001
41204660,41204687,0.964285714286
42423773,42423802,0.9329999999999999
42424176,42424222,0.958333333333
42809863,42809895,0.909
43299674,43299702,1.0
43455540,43455565,0.9229999999999999
43556848,43556872,0.96
43645562,43645588,0.925925925926
43645658,43645688,0.935483870968
43645706,43645732,0.925925925926
44387742,44387766,1.0
44809332,44809357,0.9615384615379999
45695871,45695908,0.9473684210529999
45696218,45696242,0.96
50428868,50428895,0.929
50429830,50429861,0.9059999999999999
50430007,50430042,0.916666666667
50440534,50440561,1.0
50442481,50442519,0.923076923077
50666898,50666937,0.95
51384404,51384442,0.923076923077
52989806,52989845,0.925
53480199,53480231,0.9393939393940001
53482254,53482286,0.909
53482624,53482650,0.9259999999999999
53888262,53888286,0.92
55022322,55022348,0.964285714286
55172750,55172775,1.0
55307414,55307438,0.92
55671316,55671343,0.9640000000000001
55697655,55697681,0.925925925926
55852157,55852185,0.931034482759
55977822,55977851,0.9666666666670001
56117445,56117470,0.923076923077
56118635,56118670,0.944444444444
56537027,56537054,0.9640000000000001
57212273,57212305,0.9390000000000001
57212659,57212686,0.928571428571
57214584,57214610,0.9259999999999999
58999548,58999579,0.9375
59276123,59276148,0.9615384615379999
60429835,60429859,0.96
60430537,60430561,0.92
61332327,61332372,0.9347826086959999
61332423,61332453,0.935
61332694,61332734,0.926829268293
61332775,61332823,0.941176470588
62345482,62345506,0.92
62417322,62417347,1.0
62514591,62514639,0.98
64691375,64691402,1.0
65474797,65474826,0.9
65562149,65562181,0.909090909091
65564315,65564342,0.928571428571
65566708,65566734,0.925925925926
65624707,65624734,0.928571428571
65720071,65720100,0.933333333333
65787251,65787275,0.96
66760083,66760131,0.959183673469
66760332,66760356,0.92
66958141,66958184,0.909090909091
67197716,67197740,0.92
68240762,68240790,0.931034482759
69115136,69115170,0.914285714286
69172766,69172791,0.9615384615379999
69218472,69218500,0.9666666666670001
69229022,69229050,0.965517241379
69256344,69256369,0.923076923077
69320787,69320822,0.944444444444
