Start,End,Purity
136265,136297,0.9390000000000001
136300,136377,0.9620000000000001
136380,136410,0.972222222222
447382,447407,0.923076923077
629814,629848,0.944444444444
662730,662759,0.9
662835,662894,0.983333333333
662896,662928,0.9393939393940001
715352,715377,0.9615384615379999
731504,731536,0.909090909091
820923,820951,0.965517241379
996145,996169,1.0
996402,996433,0.938
1031513,1031539,0.925925925926
1031860,1031888,0.931034482759
1078102,1078131,0.9670000000000001
1079789,1079831,0.976744186047
1270503,1270527,1.0
1279429,1279483,0.963636363636
1279592,1279628,0.918918918919
1366230,1366254,0.92
1400611,1400638,0.9640000000000001
1457258,1457286,0.931034482759
1554389,1554417,0.965517241379
1561120,1561153,0.911764705882
1662831,1662866,0.916666666667
1663711,1663741,0.967741935484
1709390,1709419,0.9666666666670001
1728455,1728482,0.928571428571
1765315,1765339,0.92
1766568,1766600,1.0
1827340,1827372,0.909090909091
1843603,1843642,0.925
2029441,2029472,0.9375
2173388,2173413,0.9615384615379999
2173846,2173871,1.0
2235763,2235787,0.96
2236701,2236753,0.944444444444
2236707,2236755,0.92
2320250,2320276,0.962962962963
2378531,2378560,0.9
2378904,2378954,0.9019607843140001
2794862,2794893,0.9375
3065040,3065065,0.9229999999999999
3129129,3129158,0.9
3214525,3214550,0.9615384615379999
3279788,3279815,1.0
3399167,3399215,0.979591836735
3399229,3399275,0.9570000000000001
3399298,3399342,0.955555555556
3434736,3434763,0.964285714286
3435325,3435365,0.951219512195
3463811,3463837,0.925925925926
3463910,3463983,0.972972972973
3471166,3471190,0.92
3471190,3471215,0.9229999999999999
3593081,3593146,0.9545454545450001
3594128,3594158,0.903225806452
3594159,3594183,0.96
3635233,3635262,0.9
3692143,3692167,0.92
3722480,3722504,0.96
3724114,3724145,0.938
3743684,3743720,0.918918918919
3847137,3847166,0.9
3917995,3918031,0.919
3918114,3918144,0.968
3931515,3931539,0.92
3965841,3965878,0.9210526315790001
3966056,3966081,0.9229999999999999
4263464,4263497,0.911764705882
4367847,4367874,0.9640000000000001
4499005,4499034,0.933333333333
4499258,4499284,0.9259999999999999
4550437,4550461,1.0
4561492,4561518,0.9259999999999999
4561528,4561554,0.9259999999999999
4683522,4683548,0.925925925926
4683830,4683856,1.0
4709639,4709673,0.914285714286
4771198,4771222,0.96
4771250,4771274,0.92
4786304,4786329,0.923076923077
4787531,4787555,0.96
4794942,4794967,0.923076923077
4832072,4832097,0.923076923077
4930684,4930710,0.925925925926
5035307,5035337,0.968
5035871,5035899,0.931034482759
5036397,5036429,0.9393939393940001
5331028,5331055,1.0
5375856,5375889,0.941
5416145,5416169,0.92
5416179,5416203,0.96
5487436,5487463,0.928571428571
5583180,5583208,0.931034482759
6069395,6069433,0.9487179487180001
6069776,6069812,0.9473684210529999
6070152,6070177,0.9620000000000001
6086255,6086279,0.92
6088271,6088300,0.9
6088355,6088379,0.92
6436027,6436057,1.0
6436898,6436934,0.918918918919
6444345,6444375,0.903225806452
6463416,6463456,0.926829268293
6463479,6463513,0.914285714286
6624537,6624574,0.973684210526
6636500,6636526,0.925925925926
6690066,6690100,0.914285714286
6692257,6692305,0.9179999999999999
6714730,6714756,0.9259999999999999
6813556,6813594,0.95
6813951,6813979,0.933333333333
6829468,6829508,0.927
6830996,6831026,0.903225806452
6831027,6831054,1.0
7011455,7011481,0.925925925926
7024701,7024730,1.0
7034776,7034820,0.955555555556
7045402,7045458,0.933333333333
7076296,7076327,0.9059999999999999
7114259,7114289,0.935
7174654,7174678,0.92
7175095,7175119,0.92
7175134,7175160,0.925925925926
7176221,7176248,0.928571428571
7176693,7176719,0.925925925926
7176797,7176821,0.92
7176936,7176966,0.903225806452
7178719,7178755,0.918918918919
7213062,7213086,0.92
7248260,7248287,1.0
7265108,7265148,0.951219512195
7305576,7305600,0.96
7307650,7307684,0.914285714286
7342908,7342934,0.962962962963
7354533,7354561,0.931034482759
7395632,7395656,0.92
7395995,7396025,0.968
7423777,7423807,0.903225806452
7424551,7424615,0.9705882352940001
7434585,7434610,0.9620000000000001
7440911,7440935,0.92
7446303,7446372,0.9714285714290001
7454791,7454820,0.9
7456038,7456072,0.914285714286
7466466,7466496,0.903225806452
7485709,7485733,0.96
7547163,7547190,1.0
7548138,7548230,0.903225806452
7561996,7562039,0.909090909091
7563305,7563333,0.931034482759
7571837,7571921,0.953488372093
7571838,7571922,0.953488372093
7607319,7607349,0.903225806452
7616444,7616475,0.9375
7628247,7628280,0.912
7629376,7629416,1.0
7676310,7676334,0.92
7705049,7705076,0.929
7854407,7854437,0.935
7866251,7866280,0.933333333333
7884070,7884095,0.9620000000000001
7884447,7884494,0.9375
7884698,7884736,0.974358974359
7884894,7884918,0.96
7885026,7885081,0.928571428571
