Start,End,Purity
267010,267037,0.9640000000000001
500798,500823,0.9229999999999999
502307,502348,0.904761904762
580021,580051,0.968
639764,639788,0.92
640410,640436,0.925925925926
656931,656958,0.964285714286
712652,712679,0.9640000000000001
757503,757528,0.923076923077
2555804,2555837,0.9705882352940001
2565498,2565522,0.96
2566069,2566110,0.9520000000000001
2795049,2795076,0.929
2960180,2960224,0.933333333333
3195025,3195049,0.96
3450079,3450103,0.92
3846045,3846082,0.973684210526
3874283,3874315,0.909090909091
5488583,5488607,0.962962962963
5539253,5539277,0.92
5541253,5541277,1.0
5891374,5891406,0.9393939393940001
6311119,6311144,0.9229999999999999
7117874,7117900,0.962962962963
7567432,7567466,0.9714285714290001
7772245,7772287,1.0
7772291,7772324,0.911764705882
7772353,7772422,0.916666666667
7772445,7772505,1.0
7773553,7773588,0.916666666667
8608149,8608176,0.964285714286
8705590,8705614,0.96
9101189,9101215,0.9259999999999999
9886554,9886579,0.923076923077
9912266,9912290,0.96
10454351,10454376,0.9229999999999999
10527191,10527216,0.923076923077
10788423,10788479,0.933333333333
10856037,10856078,0.9523809523810001
11687732,11687764,0.909
11688133,11688158,0.923076923077
11894580,11894604,0.92
11896089,11896119,0.935483870968
12252611,12252655,1.0
12252657,12252681,0.92
12311605,12311636,0.9059999999999999
12378573,12378610,1.0
12407249,12407287,1.0
12547615,12547647,0.9393939393940001
12634253,12634285,0.909
12635877,12635903,0.9259999999999999
12654337,12654361,1.0
12655043,12655068,0.9620000000000001
12655231,12655255,0.92
12695857,12695887,0.9375
12698223,12698248,0.9620000000000001
12815090,12815138,0.979591836735
12815411,12815441,0.903225806452
12948840,12948867,0.928571428571
13000090,13000118,0.965517241379
13066961,13067003,0.9318181818179999
13386895,13386963,0.958333333333
13823957,13823988,0.938
14544802,14544835,0.911764705882
14747255,14747289,0.942857142857
21399418,21399530,0.938
21611048,21611082,0.942857142857
21611828,21611853,0.923076923077
21706069,21706094,0.933333333333
21741528,21741563,0.944444444444
22172116,22172143,0.933333333333
22415095,22415122,0.928571428571
22937789,22937831,0.9302325581399999
22991860,22991885,0.9229999999999999
22994012,22994038,0.962962962963
23020422,23020447,1.0
23022603,23022640,1.0
23437922,23437953,0.90625
23438059,23438088,0.9329999999999999
23438428,23438452,0.96
23451473,23451521,1.0
23503807,23503836,0.9
23562289,23562317,0.931034482759
23662614,23662651,0.9210526315790001
23834812,23834837,0.9229999999999999
23884052,23884102,0.942307692308
24012851,24012886,1.0
24014742,24014766,1.0
24117702,24117726,0.96
24154103,24154128,1.0
24180462,24180490,0.965517241379
24460344,24460386,0.953488372093
25351150,25351180,0.903225806452
25351873,25351922,0.9
25352318,25352342,0.96
25352596,25352639,0.909090909091
26134329,26134388,0.95
26225568,26225603,0.944444444444
27144689,27144715,0.963
