Start,End,Purity
390737,390761,1.0
409211,409235,0.96
458603,458627,1.0
459905,459936,0.96875
567512,567537,0.9229999999999999
611162,611186,0.92
611306,611334,0.9309999999999999
899301,899325,0.96
900009,900035,0.925925925926
933753,933777,0.92
934104,934128,0.96
1594161,1594185,0.96
1754704,1754749,0.979166666667
2052610,2052637,0.928571428571
2793897,2793922,0.9615384615379999
2810856,2810884,0.9309999999999999
2810944,2810968,0.96
2811495,2811528,0.911764705882
2816629,2816654,0.9615384615379999
2821918,2821945,0.928571428571
2835164,2835194,0.9375
2875751,2875777,0.9259999999999999
2883508,2883534,0.925925925926
2885562,2885592,1.0
2937198,2937233,0.916666666667
3015526,3015555,0.9329999999999999
4272028,4272056,1.0
4273699,4273729,0.903225806452
4321987,4322011,0.92
4378677,4378703,0.925925925926
4378723,4378782,0.983333333333
4379195,4379235,0.951219512195
4525415,4525443,0.931034482759
4561434,4561479,0.9130434782610001
4639805,4639834,0.9
4720915,4720939,0.92
4764531,4764561,1.0
5432557,5432617,0.9516129032260001
5562563,5562604,0.97619047619
5739601,5739633,0.941176470588
6356442,6356474,0.9696969696969999
6384334,6384358,0.92
6496048,6496075,0.928571428571
6533857,6533882,1.0
6607670,6607716,0.9790000000000001
6622430,6622454,0.92
6622760,6622784,0.92
6669943,6669968,0.9615384615379999
6698540,6698566,0.9259999999999999
6821774,6821804,0.935483870968
6839336,6839361,0.9615384615379999
6850162,6850189,0.929
6867752,6867776,1.0
6874282,6874306,1.0
6914601,6914632,0.90625
6920390,6920417,0.929
6920718,6920742,0.96
6932039,6932066,0.928571428571
7101143,7101167,0.92
7101267,7101294,0.9640000000000001
7108925,7108950,0.9615384615379999
7405292,7405316,0.92
7433141,7433168,0.928571428571
7483812,7483842,0.967741935484
7665757,7665809,0.925925925926
7696376,7696401,1.0
7696910,7696934,0.92
7711145,7711179,0.914285714286
7711725,7711754,0.9
7736905,7736939,0.914
7747629,7747658,0.933333333333
7747631,7747660,0.933333333333
7763707,7763739,0.9390000000000001
7764167,7764191,0.96
7764491,7764530,0.928571428571
7818661,7818688,0.928571428571
7863803,7863831,0.9309999999999999
7936254,7936283,0.9670000000000001
7936927,7936951,1.0
7937541,7937572,0.9375
8061451,8061477,0.963
8082779,8082819,0.928571428571
8226799,8226827,0.931034482759
8608589,8608617,0.965517241379
8651170,8651195,0.9615384615379999
8652450,8652482,0.9696969696969999
8661531,8661561,0.935483870968
8821655,8821681,0.9259999999999999
8843712,8843736,0.96
8845866,8845893,1.0
8930976,8931010,0.914285714286
8995319,8995344,0.9229999999999999
9607213,9607245,0.97
9607317,9607347,0.903
9607360,9607408,0.9615384615379999
9723442,9723472,0.935483870968
9724185,9724219,0.914285714286
9825649,9825673,0.92
9880521,9880551,0.967741935484
9934225,9934251,1.0
9952117,9952213,0.969072164948
9998645,9998678,1.0
10010155,10010202,0.916666666667
10010205,10010239,0.944444444444
10131656,10131682,0.9259999999999999
10167449,10167475,0.9259999999999999
10174046,10174075,0.9670000000000001
10177772,10177817,0.9375
10178644,10178676,0.9393939393940001
10218691,10218715,1.0
10219319,10219345,0.925925925926
10306253,10306285,0.9696969696969999
10312039,10312070,0.90625
10312370,10312397,1.0
10389915,10389942,0.928571428571
10504311,10504337,0.925925925926
10504461,10504505,0.9347826086959999
10610579,10610603,0.96
10611748,10611784,0.9459459459460001
10612189,10612245,0.983333333333
10614976,10615007,0.9375
10630037,10630095,0.9666666666670001
10987543,10987567,1.0
10987769,10987798,0.9
11048162,11048195,1.0
11135112,11135136,0.92
11650490,11650517,0.929
11750797,11750825,0.931034482759
12131098,12131125,1.0
12203769,12203796,0.9640000000000001
12205322,12205356,0.942857142857
12338872,12338919,0.916666666667
12342575,12342608,0.941176470588
12344917,12344975,0.915254237288
12909938,12909965,0.964285714286
12951123,12951149,0.9259999999999999
12990117,12990164,0.9375
13000209,13000257,0.9390000000000001
13000459,13000483,0.92
13045211,13045235,0.92
13105223,13105249,0.9259999999999999
14422312,14422356,0.9782608695649999
14422318,14422360,0.9318181818179999
14423579,14423603,0.92
14567616,14567640,0.962962962963
14696944,14697025,0.927
14697031,14697063,0.9705882352940001
14822322,14822349,0.928571428571
14929005,14929029,0.92
14930171,14930210,0.925
14939336,14939360,0.96
15663921,15663953,0.909090909091
15663953,15663981,0.931034482759
15664005,15664035,0.935
16600292,16600331,0.95
18696323,18696351,1.0
19129442,19129471,0.933333333333
19253060,19253090,0.903225806452
19321335,19321380,0.9130434782610001
19323017,19323042,1.0
19439808,19439850,0.9302325581399999
20369183,20369211,0.931034482759
20814967,20814996,0.9
20860599,20860635,0.973684210526
20860604,20860640,0.918918918919
21305963,21305987,0.96
21320484,21320516,0.9696969696969999
21320890,21320914,0.92
21508894,21508922,0.9375
21509406,21509436,0.903225806452
21524670,21524700,0.967741935484
22053882,22053907,0.923076923077
