Start,End,Purity
544659,544686,0.929
1548457,1548484,0.964285714286
1826430,1826454,0.92
1866423,1866452,0.9666666666670001
4033131,4033155,1.0
4995285,4995316,0.9059999999999999
6707325,6707365,0.90243902439
6837215,6837242,0.928571428571
6879141,6879165,0.96
6925525,6925559,0.9714285714290001
7056015,7056039,1.0
7058573,7058604,0.90625
7331919,7331980,0.9516129032260001
7336662,7336708,0.9375
7496286,7496317,0.9375
7496629,7496658,0.9
7815252,7815276,0.92
7857431,7857463,0.909
7860017,7860053,0.918918918919
7973672,7973712,0.926829268293
7978392,7978455,0.96875
8380853,8380878,1.0
8701089,8701125,0.9459459459460001
9769608,9769637,0.9666666666670001
10300125,10300150,1.0
10672390,10672426,0.9459459459460001
10840377,10840403,0.963
11003392,11003424,0.9390000000000001
11004477,11004506,0.9
11285937,11285968,0.9059999999999999
11708832,11708856,0.92
11808369,11808394,0.9229999999999999
11808705,11808748,0.9772727272730001
11976492,11976551,0.95
12134415,12134499,0.9176470588240001
12139181,12139230,0.94
12318686,12318714,0.9309999999999999
12431530,12431587,0.9137931034479999
13103312,13103360,1.0
13103840,13103872,0.909090909091
14237485,14237523,0.9487179487180001
14239243,14239287,0.9111111111110001
15539343,15539370,0.964285714286
16166155,16166188,0.941176470588
16179905,16179929,0.96
16187369,16187394,0.923076923077
17246733,17246767,0.942857142857
17886772,17886816,0.955555555556
18684210,18684254,0.9347826086959999
18874146,18874177,0.9375
19086371,19086422,0.903846153846
19086486,19086514,0.9309999999999999
19314037,19314066,0.9670000000000001
19507527,19507555,0.931034482759
19817108,19817138,0.903225806452
19817439,19817476,0.9209999999999999
20180110,20180145,0.972222222222
20196737,20196762,1.0
20256065,20256089,0.92
21789030,21789058,0.9309999999999999
21789100,21789130,0.903225806452
21913256,21913280,0.92
21913785,21913814,0.9
22065828,22065855,1.0
22160617,22160642,0.923076923077
22165887,22165929,0.9318181818179999
22230202,22230242,0.90243902439
22244019,22244054,0.944444444444
